datetime_dia,datetime_mes,datetime_año,gold_price_usd
11,11,1983,422.96
14,11,1983,423.62
15,11,1983,424.46
16,11,1983,424.21
17,11,1983,418.66
18,11,1983,419.62
21,11,1983,418.52
22,11,1983,419.5
23,11,1983,418.92
24,11,1983,420.5
25,11,1983,421.86
28,11,1983,441.99
29,11,1983,439.97
30,11,1983,451.49
1,12,1983,446.38
2,12,1983,449.53
5,12,1983,450.65
6,12,1983,448.1
7,12,1983,451.97
8,12,1983,453.63
9,12,1983,441.98
12,12,1983,445.82
13,12,1983,445.95
14,12,1983,445.37
15,12,1983,445.55
16,12,1983,433.84
19,12,1983,430.55
20,12,1983,433.3
21,12,1983,434.6
22,12,1983,434.55
23,12,1983,433.27
26,12,1983,433.27
27,12,1983,433.27
28,12,1983,431.42
29,12,1983,433.52
30,12,1983,432.0
2,1,1984,432.0
3,1,1984,437.68
4,1,1984,431.35
5,1,1984,434.58
6,1,1984,436.01
9,1,1984,424.12
10,1,1984,432.74
11,1,1984,432.26
12,1,1984,433.12
13,1,1984,434.98
16,1,1984,427.47
17,1,1984,427.45
18,1,1984,429.32
19,1,1984,433.54
20,1,1984,433.63
23,1,1984,432.27
24,1,1984,426.27
25,1,1984,427.82
26,1,1984,427.34
27,1,1984,432.21
30,1,1984,430.71
31,1,1984,436.19
1,2,1984,438.03
2,2,1984,440.16
3,2,1984,437.35
6,2,1984,434.51
7,2,1984,437.49
8,2,1984,444.06
9,2,1984,436.2
10,2,1984,431.81
13,2,1984,429.95
14,2,1984,428.9
15,2,1984,428.35
16,2,1984,429.19
17,2,1984,427.98
20,2,1984,432.39
21,2,1984,439.1
22,2,1984,440.07
23,2,1984,441.66
24,2,1984,435.37
27,2,1984,433.68
28,2,1984,434.98
29,2,1984,428.55
1,3,1984,429.01
2,3,1984,434.92
5,3,1984,438.01
6,3,1984,430.99
7,3,1984,426.68
8,3,1984,430.54
9,3,1984,431.93
12,3,1984,427.45
13,3,1984,428.11
14,3,1984,429.91
15,3,1984,426.97
16,3,1984,430.99
19,3,1984,432.56
20,3,1984,434.12
21,3,1984,434.26
22,3,1984,429.21
23,3,1984,426.18
26,3,1984,422.39
27,3,1984,420.02
28,3,1984,419.68
29,3,1984,423.55
30,3,1984,421.4
2,4,1984,421.13
3,4,1984,415.16
4,4,1984,416.68
5,4,1984,416.74
6,4,1984,416.68
9,4,1984,418.3
10,4,1984,417.79
11,4,1984,418.97
12,4,1984,417.88
13,4,1984,415.46
16,4,1984,418.48
17,4,1984,418.99
18,4,1984,420.21
19,4,1984,425.76
20,4,1984,425.76
23,4,1984,425.76
24,4,1984,428.13
25,4,1984,426.71
26,4,1984,426.53
27,4,1984,427.28
30,4,1984,425.18
1,5,1984,427.31
2,5,1984,428.79
3,5,1984,427.95
4,5,1984,427.81
7,5,1984,427.81
8,5,1984,429.43
9,5,1984,428.62
10,5,1984,428.64
11,5,1984,429.09
14,5,1984,427.35
15,5,1984,427.19
16,5,1984,427.84
17,5,1984,431.08
18,5,1984,432.65
21,5,1984,436.46
22,5,1984,433.15
23,5,1984,432.75
24,5,1984,429.76
25,5,1984,437.09
28,5,1984,437.09
29,5,1984,438.94
30,5,1984,439.94
31,5,1984,437.24
1,6,1984,447.23
4,6,1984,435.26
5,6,1984,440.45
6,6,1984,438.1
7,6,1984,441.31
8,6,1984,434.64
11,6,1984,433.03
12,6,1984,426.48
13,6,1984,423.91
14,6,1984,426.4
15,6,1984,420.71
18,6,1984,422.29
19,6,1984,425.35
20,6,1984,423.7
21,6,1984,428.97
22,6,1984,433.47
25,6,1984,430.74
26,6,1984,429.21
27,6,1984,428.64
28,6,1984,433.76
29,6,1984,431.92
2,7,1984,430.62
3,7,1984,438.08
4,7,1984,432.36
5,7,1984,425.6
6,7,1984,416.59
9,7,1984,399.24
10,7,1984,405.25
11,7,1984,401.66
12,7,1984,404.69
13,7,1984,406.99
16,7,1984,411.69
17,7,1984,411.74
18,7,1984,411.3
19,7,1984,415.57
20,7,1984,406.6
23,7,1984,400.6
24,7,1984,403.8
25,7,1984,405.29
26,7,1984,407.66
27,7,1984,401.77
30,7,1984,407.67
31,7,1984,412.65
1,8,1984,411.09
2,8,1984,414.08
3,8,1984,421.31
6,8,1984,418.91
7,8,1984,414.33
8,8,1984,416.74
9,8,1984,415.63
10,8,1984,417.49
13,8,1984,416.53
14,8,1984,425.45
15,8,1984,420.41
16,8,1984,419.53
17,8,1984,419.98
20,8,1984,418.37
21,8,1984,416.41
22,8,1984,414.99
23,8,1984,420.17
24,8,1984,419.44
27,8,1984,419.44
28,8,1984,420.52
29,8,1984,421.14
30,8,1984,418.34
31,8,1984,419.37
3,9,1984,417.93
4,9,1984,416.09
5,9,1984,415.6
6,9,1984,418.25
7,9,1984,421.49
10,9,1984,420.87
11,9,1984,424.46
12,9,1984,421.25
13,9,1984,419.19
14,9,1984,429.78
17,9,1984,426.62
18,9,1984,433.44
19,9,1984,437.06
20,9,1984,438.06
21,9,1984,439.44
24,9,1984,437.16
25,9,1984,441.01
26,9,1984,441.96
27,9,1984,435.67
28,9,1984,436.4
1,10,1984,439.64
2,10,1984,437.59
3,10,1984,438.09
4,10,1984,437.53
5,10,1984,435.92
8,10,1984,433.8
9,10,1984,437.19
10,10,1984,433.2
11,10,1984,435.07
12,10,1984,437.63
15,10,1984,440.63
16,10,1984,442.09
17,10,1984,440.83
18,10,1984,439.76
19,10,1984,434.74
22,10,1984,433.71
23,10,1984,431.41
24,10,1984,428.44
25,10,1984,425.08
26,10,1984,427.42
29,10,1984,429.83
30,10,1984,428.23
31,10,1984,421.37
1,11,1984,416.12
2,11,1984,421.91
5,11,1984,419.89
6,11,1984,426.18
7,11,1984,425.48
8,11,1984,426.37
9,11,1984,427.02
12,11,1984,425.62
13,11,1984,430.12
14,11,1984,427.69
15,11,1984,424.86
16,11,1984,426.71
19,11,1984,427.97
20,11,1984,428.84
21,11,1984,427.78
22,11,1984,428.47
23,11,1984,430.48
26,11,1984,428.89
27,11,1984,423.89
28,11,1984,420.8
29,11,1984,423.33
30,11,1984,423.66
3,12,1984,425.71
4,12,1984,422.43
5,12,1984,421.9
6,12,1984,421.0
7,12,1984,418.65
10,12,1984,418.3
11,12,1984,418.49
12,12,1984,415.83
13,12,1984,417.46
14,12,1984,415.85
17,12,1984,404.78
18,12,1984,395.82
19,12,1984,397.55
20,12,1984,396.18
21,12,1984,401.75
24,12,1984,402.64
25,12,1984,402.64
26,12,1984,402.64
27,12,1984,405.63
28,12,1984,402.19
31,12,1984,402.45
1,1,1985,402.45
2,1,1985,401.49
3,1,1985,397.08
4,1,1985,397.15
7,1,1985,392.55
8,1,1985,395.32
9,1,1985,393.54
10,1,1985,397.63
11,1,1985,398.6
14,1,1985,395.39
15,1,1985,398.73
16,1,1985,400.11
17,1,1985,402.99
18,1,1985,406.15
21,1,1985,404.61
22,1,1985,403.45
23,1,1985,396.15
24,1,1985,394.79
25,1,1985,393.15
28,1,1985,391.63
29,1,1985,399.59
30,1,1985,398.15
31,1,1985,402.82
1,2,1985,400.05
4,2,1985,401.44
5,2,1985,403.85
6,2,1985,404.56
7,2,1985,405.8
8,2,1985,404.45
11,2,1985,407.29
12,2,1985,412.8
13,2,1985,414.89
14,2,1985,415.55
15,2,1985,412.63
18,2,1985,416.4
19,2,1985,416.1
20,2,1985,419.37
21,2,1985,418.42
22,2,1985,420.94
25,2,1985,408.71
26,2,1985,408.29
27,2,1985,402.81
28,2,1985,400.46
1,3,1985,401.54
4,3,1985,404.8
5,3,1985,410.26
6,3,1985,405.32
7,3,1985,409.62
8,3,1985,411.97
11,3,1985,405.25
12,3,1985,402.13
13,3,1985,406.02
14,3,1985,410.24
15,3,1985,412.58
18,3,1985,417.5
19,3,1985,434.73
20,3,1985,441.66
21,3,1985,428.58
22,3,1985,425.44
25,3,1985,426.33
26,3,1985,435.2
27,3,1985,433.65
28,3,1985,427.74
29,3,1985,425.73
1,4,1985,418.52
2,4,1985,420.09
3,4,1985,420.93
4,4,1985,420.47
5,4,1985,420.47
8,4,1985,420.47
9,4,1985,425.98
10,4,1985,429.21
11,4,1985,429.08
12,4,1985,423.24
15,4,1985,424.38
16,4,1985,420.04
17,4,1985,415.56
18,4,1985,414.0
19,4,1985,408.63
22,4,1985,414.72
23,4,1985,420.78
24,4,1985,421.72
25,4,1985,425.72
26,4,1985,425.35
29,4,1985,421.36
30,4,1985,417.93
1,5,1985,411.88
2,5,1985,415.61
3,5,1985,421.13
6,5,1985,421.13
7,5,1985,416.18
8,5,1985,417.84
9,5,1985,411.68
10,5,1985,412.45
13,5,1985,414.1
14,5,1985,417.45
15,5,1985,416.25
16,5,1985,415.94
17,5,1985,416.48
20,5,1985,411.87
21,5,1985,404.89
22,5,1985,409.21
23,5,1985,407.35
24,5,1985,408.39
27,5,1985,408.39
28,5,1985,406.58
29,5,1985,403.49
30,5,1985,406.84
31,5,1985,403.43
3,6,1985,407.89
4,6,1985,404.81
5,6,1985,405.87
6,6,1985,404.17
7,6,1985,406.47
10,6,1985,406.22
11,6,1985,408.09
12,6,1985,407.18
13,6,1985,407.95
14,6,1985,408.54
17,6,1985,410.6
18,6,1985,412.97
19,6,1985,413.1
20,6,1985,411.16
21,6,1985,404.02
24,6,1985,406.14
25,6,1985,406.53
26,6,1985,405.49
27,6,1985,404.99
28,6,1985,404.96
1,7,1985,401.15
2,7,1985,394.38
3,7,1985,395.67
4,7,1985,395.54
5,7,1985,393.78
8,7,1985,387.57
9,7,1985,391.63
10,7,1985,388.74
11,7,1985,385.43
12,7,1985,385.32
15,7,1985,384.1
16,7,1985,392.14
17,7,1985,389.68
18,7,1985,387.97
19,7,1985,388.9
22,7,1985,390.0
23,7,1985,392.26
24,7,1985,390.76
25,7,1985,387.4
26,7,1985,387.28
29,7,1985,393.36
30,7,1985,390.66
31,7,1985,393.64
1,8,1985,387.77
2,8,1985,386.74
5,8,1985,390.65
6,8,1985,388.37
7,8,1985,390.41
8,8,1985,390.13
9,8,1985,389.31
12,8,1985,391.27
13,8,1985,389.77
14,8,1985,388.87
15,8,1985,391.85
16,8,1985,395.66
19,8,1985,403.38
20,8,1985,397.09
21,8,1985,397.42
22,8,1985,394.2
23,8,1985,394.52
26,8,1985,394.52
27,8,1985,400.05
28,8,1985,404.65
29,8,1985,401.09
30,8,1985,399.98
2,9,1985,406.48
3,9,1985,400.53
4,9,1985,397.06
5,9,1985,398.34
6,9,1985,396.41
9,9,1985,401.14
10,9,1985,403.56
11,9,1985,405.13
12,9,1985,401.24
13,9,1985,398.99
16,9,1985,394.74
17,9,1985,392.62
18,9,1985,392.89
19,9,1985,393.28
20,9,1985,389.44
23,9,1985,384.05
24,9,1985,382.57
25,9,1985,380.25
26,9,1985,377.83
27,9,1985,379.49
30,9,1985,375.93
1,10,1985,368.49
2,10,1985,370.97
3,10,1985,367.48
4,10,1985,372.4
7,10,1985,371.76
8,10,1985,372.24
9,10,1985,372.28
10,10,1985,372.59
11,10,1985,372.85
14,10,1985,374.26
15,10,1985,374.77
16,10,1985,373.97
17,10,1985,371.3
18,10,1985,370.94
21,10,1985,370.5
22,10,1985,372.91
23,10,1985,370.49
24,10,1985,372.37
25,10,1985,371.8
28,10,1985,371.99
29,10,1985,369.24
30,10,1985,368.85
31,10,1985,366.57
1,11,1985,363.79
4,11,1985,364.15
5,11,1985,365.73
6,11,1985,363.73
7,11,1985,364.95
8,11,1985,363.98
11,11,1985,365.78
12,11,1985,365.27
13,11,1985,365.96
14,11,1985,366.96
15,11,1985,367.88
18,11,1985,364.8
19,11,1985,363.61
20,11,1985,366.53
21,11,1985,364.48
22,11,1985,362.86
25,11,1985,365.4
26,11,1985,364.38
27,11,1985,360.05
28,11,1985,356.6
29,11,1985,353.9
2,12,1985,350.44
3,12,1985,353.6
4,12,1985,353.3
5,12,1985,352.21
6,12,1985,352.46
9,12,1985,348.08
10,12,1985,348.38
11,12,1985,347.06
12,12,1985,346.1
13,12,1985,347.72
16,12,1985,348.56
17,12,1985,349.32
18,12,1985,349.64
19,12,1985,356.01
20,12,1985,355.6
23,12,1985,356.73
24,12,1985,353.61
25,12,1985,353.61
26,12,1985,353.61
27,12,1985,351.34
30,12,1985,349.95
31,12,1985,347.51
1,1,1986,347.51
2,1,1986,345.98
3,1,1986,349.66
6,1,1986,348.92
7,1,1986,349.76
8,1,1986,354.5
9,1,1986,354.54
10,1,1986,362.74
13,1,1986,365.54
14,1,1986,365.33
15,1,1986,370.63
16,1,1986,388.87
17,1,1986,377.31
20,1,1986,376.81
21,1,1986,380.78
22,1,1986,375.38
23,1,1986,373.05
24,1,1986,372.82
27,1,1986,374.1
28,1,1986,368.3
29,1,1986,367.06
30,1,1986,371.91
31,1,1986,364.1
3,2,1986,362.12
4,2,1986,355.61
5,2,1986,350.19
6,2,1986,350.16
7,2,1986,352.12
10,2,1986,352.81
11,2,1986,346.92
12,2,1986,347.2
13,2,1986,341.82
14,2,1986,338.33
17,2,1986,338.93
18,2,1986,343.87
19,2,1986,341.14
20,2,1986,338.27
21,2,1986,339.88
24,2,1986,339.9
25,2,1986,344.9
26,2,1986,335.85
27,2,1986,326.43
28,2,1986,328.64
3,3,1986,324.7
4,3,1986,323.26
5,3,1986,335.68
6,3,1986,336.72
7,3,1986,334.69
10,3,1986,337.46
11,3,1986,338.16
12,3,1986,341.61
13,3,1986,349.04
14,3,1986,342.89
17,3,1986,342.32
18,3,1986,343.67
19,3,1986,341.13
20,3,1986,343.34
21,3,1986,344.06
24,3,1986,348.15
25,3,1986,357.46
26,3,1986,348.88
27,3,1986,348.01
28,3,1986,348.01
31,3,1986,348.01
1,4,1986,337.55
2,4,1986,345.62
3,4,1986,348.32
4,4,1986,352.93
7,4,1986,354.36
8,4,1986,348.43
9,4,1986,345.88
10,4,1986,345.76
11,4,1986,346.04
14,4,1986,346.49
15,4,1986,346.83
16,4,1986,335.19
17,4,1986,332.51
18,4,1986,334.77
21,4,1986,331.56
22,4,1986,332.61
23,4,1986,333.79
24,4,1986,333.72
25,4,1986,330.62
28,4,1986,326.69
29,4,1986,327.52
30,4,1986,329.63
1,5,1986,334.35
2,5,1986,332.04
5,5,1986,332.04
6,5,1986,330.66
7,5,1986,331.14
8,5,1986,330.77
9,5,1986,330.87
12,5,1986,330.28
13,5,1986,332.08
14,5,1986,329.35
15,5,1986,330.63
16,5,1986,333.77
19,5,1986,333.65
20,5,1986,333.95
21,5,1986,334.26
22,5,1986,341.3
23,5,1986,341.51
26,5,1986,341.51
27,5,1986,341.68
28,5,1986,344.81
29,5,1986,347.44
30,5,1986,350.96
2,6,1986,349.34
3,6,1986,342.58
4,6,1986,341.52
5,6,1986,336.94
6,6,1986,335.32
9,6,1986,336.66
10,6,1986,339.94
11,6,1986,338.71
12,6,1986,339.3
13,6,1986,337.06
16,6,1986,329.27
17,6,1986,331.82
18,6,1986,334.88
19,6,1986,333.91
20,6,1986,336.04
23,6,1986,338.04
24,6,1986,334.63
25,6,1986,336.12
26,6,1986,337.82
27,6,1986,334.77
30,6,1986,336.16
1,7,1986,331.05
2,7,1986,329.99
3,7,1986,329.63
4,7,1986,329.85
7,7,1986,331.73
8,7,1986,334.45
9,7,1986,335.23
10,7,1986,332.85
11,7,1986,335.64
14,7,1986,329.27
15,7,1986,330.96
16,7,1986,330.23
17,7,1986,329.4
18,7,1986,328.72
21,7,1986,332.42
22,7,1986,334.02
23,7,1986,327.77
24,7,1986,329.51
25,7,1986,331.73
28,7,1986,331.38
29,7,1986,329.03
30,7,1986,329.64
31,7,1986,332.15
1,8,1986,334.24
4,8,1986,332.91
5,8,1986,332.67
6,8,1986,335.32
7,8,1986,332.7
8,8,1986,339.66
11,8,1986,355.21
12,8,1986,354.01
13,8,1986,357.12
14,8,1986,353.27
15,8,1986,353.32
18,8,1986,347.03
19,8,1986,342.79
20,8,1986,344.66
21,8,1986,346.89
22,8,1986,352.18
25,8,1986,352.18
26,8,1986,348.45
27,8,1986,346.98
28,8,1986,353.61
29,8,1986,349.46
1,9,1986,354.47
2,9,1986,356.72
3,9,1986,366.58
4,9,1986,367.28
5,9,1986,384.32
8,9,1986,386.55
9,9,1986,376.14
10,9,1986,385.01
11,9,1986,375.04
12,9,1986,385.94
15,9,1986,378.0
16,9,1986,381.7
17,9,1986,374.62
18,9,1986,371.98
19,9,1986,383.22
22,9,1986,395.1
23,9,1986,398.44
24,9,1986,394.74
25,9,1986,393.05
26,9,1986,396.15
29,9,1986,386.83
30,9,1986,383.64
1,10,1986,384.3
2,10,1986,387.43
3,10,1986,389.89
6,10,1986,389.83
7,10,1986,390.52
8,10,1986,391.71
9,10,1986,390.91
10,10,1986,382.98
13,10,1986,383.43
14,10,1986,379.26
15,10,1986,372.76
16,10,1986,376.47
17,10,1986,371.26
20,10,1986,378.24
21,10,1986,378.8
22,10,1986,378.13
23,10,1986,378.5
24,10,1986,373.34
27,10,1986,375.47
28,10,1986,373.92
29,10,1986,368.31
30,10,1986,373.75
31,10,1986,369.82
3,11,1986,375.38
4,11,1986,375.89
5,11,1986,374.31
6,11,1986,376.92
7,11,1986,377.42
10,11,1986,376.47
11,11,1986,369.93
12,11,1986,368.99
13,11,1986,367.84
14,11,1986,367.16
17,11,1986,354.49
18,11,1986,353.1
19,11,1986,354.43
20,11,1986,350.77
21,11,1986,351.71
24,11,1986,344.73
25,11,1986,343.35
26,11,1986,342.76
27,11,1986,342.71
28,11,1986,345.5
1,12,1986,349.37
2,12,1986,345.18
3,12,1986,345.49
4,12,1986,347.79
5,12,1986,348.91
8,12,1986,351.66
9,12,1986,350.64
10,12,1986,353.36
11,12,1986,351.6
12,12,1986,354.77
15,12,1986,356.91
16,12,1986,356.25
17,12,1986,354.73
18,12,1986,352.75
19,12,1986,355.73
22,12,1986,350.74
23,12,1986,344.03
24,12,1986,344.84
25,12,1986,344.84
26,12,1986,344.84
29,12,1986,341.88
30,12,1986,341.37
31,12,1986,337.8
1,1,1987,337.8
2,1,1987,349.11
5,1,1987,347.44
6,1,1987,348.71
7,1,1987,349.7
8,1,1987,351.23
9,1,1987,349.78
12,1,1987,352.89
13,1,1987,349.82
14,1,1987,347.75
15,1,1987,348.92
16,1,1987,349.35
19,1,1987,349.15
20,1,1987,348.54
21,1,1987,342.98
22,1,1987,340.11
23,1,1987,333.06
26,1,1987,337.69
27,1,1987,339.14
28,1,1987,337.81
29,1,1987,334.79
30,1,1987,334.76
2,2,1987,335.88
3,2,1987,331.6
4,2,1987,333.17
5,2,1987,334.53
6,2,1987,340.42
9,2,1987,336.77
10,2,1987,330.45
11,2,1987,333.91
12,2,1987,334.6
13,2,1987,331.62
16,2,1987,329.82
17,2,1987,328.62
18,2,1987,325.32
19,2,1987,329.21
20,2,1987,332.98
23,2,1987,336.3
24,2,1987,333.66
25,2,1987,337.99
26,2,1987,335.71
27,2,1987,338.02
2,3,1987,337.25
3,3,1987,337.42
4,3,1987,340.1
5,3,1987,342.96
6,3,1987,340.09
9,3,1987,341.86
10,3,1987,342.53
11,3,1987,346.53
12,3,1987,347.09
13,3,1987,344.63
16,3,1987,338.97
17,3,1987,339.91
18,3,1987,337.95
19,3,1987,337.68
20,3,1987,337.59
23,3,1987,338.58
24,3,1987,339.39
25,3,1987,344.22
26,3,1987,342.52
27,3,1987,345.9
30,3,1987,348.83
31,3,1987,346.74
1,4,1987,347.27
2,4,1987,347.82
3,4,1987,346.7
6,4,1987,350.37
7,4,1987,347.89
8,4,1987,352.04
9,4,1987,350.11
10,4,1987,355.11
13,4,1987,359.3
14,4,1987,363.39
15,4,1987,365.68
16,4,1987,361.22
17,4,1987,361.22
20,4,1987,361.22
21,4,1987,371.69
22,4,1987,369.98
23,4,1987,372.07
24,4,1987,377.24
27,4,1987,386.32
28,4,1987,371.17
29,4,1987,367.24
30,4,1987,371.84
1,5,1987,371.6
4,5,1987,371.6
5,5,1987,370.92
6,5,1987,369.26
7,5,1987,370.81
8,5,1987,370.66
11,5,1987,372.3
12,5,1987,376.72
13,5,1987,377.15
14,5,1987,376.9
15,5,1987,382.49
18,5,1987,385.38
19,5,1987,383.69
20,5,1987,385.94
21,5,1987,381.94
22,5,1987,379.79
25,5,1987,379.79
26,5,1987,370.83
27,5,1987,373.65
28,5,1987,375.94
29,5,1987,375.9
1,6,1987,370.87
2,6,1987,375.35
3,6,1987,374.51
4,6,1987,376.61
5,6,1987,376.27
8,6,1987,376.8
9,6,1987,371.12
10,6,1987,374.27
11,6,1987,375.14
12,6,1987,377.07
15,6,1987,375.11
16,6,1987,377.91
17,6,1987,376.62
18,6,1987,376.86
19,6,1987,375.38
22,6,1987,367.99
23,6,1987,368.72
24,6,1987,367.73
25,6,1987,367.83
26,6,1987,370.65
29,6,1987,376.3
30,6,1987,373.31
1,7,1987,372.26
2,7,1987,373.54
3,7,1987,373.21
6,7,1987,372.22
7,7,1987,373.41
8,7,1987,375.27
9,7,1987,372.87
10,7,1987,374.77
13,7,1987,375.62
14,7,1987,377.36
15,7,1987,378.16
16,7,1987,380.29
17,7,1987,381.92
20,7,1987,382.8
21,7,1987,384.82
22,7,1987,386.44
23,7,1987,384.01
24,7,1987,383.38
27,7,1987,383.46
28,7,1987,386.37
29,7,1987,387.97
30,7,1987,387.1
31,7,1987,391.91
3,8,1987,401.75
4,8,1987,407.71
5,8,1987,402.2
6,8,1987,402.29
7,8,1987,400.03
10,8,1987,398.17
11,8,1987,398.99
12,8,1987,399.97
13,8,1987,398.5
14,8,1987,393.85
17,8,1987,388.07
18,8,1987,385.21
19,8,1987,383.22
20,8,1987,380.47
21,8,1987,377.75
24,8,1987,380.68
25,8,1987,380.75
26,8,1987,380.83
27,8,1987,379.38
28,8,1987,374.28
31,8,1987,374.28
1,9,1987,374.97
2,9,1987,380.82
3,9,1987,379.34
4,9,1987,380.68
7,9,1987,378.82
8,9,1987,373.51
9,9,1987,375.47
10,9,1987,379.13
11,9,1987,377.38
14,9,1987,376.93
15,9,1987,379.07
16,9,1987,378.54
17,9,1987,380.38
18,9,1987,379.35
21,9,1987,378.89
22,9,1987,382.34
23,9,1987,383.17
24,9,1987,384.32
25,9,1987,382.36
28,9,1987,382.3
29,9,1987,383.81
30,9,1987,384.69
1,10,1987,381.7
2,10,1987,380.19
5,10,1987,382.09
6,10,1987,381.94
7,10,1987,380.08
8,10,1987,379.41
9,10,1987,381.27
12,10,1987,380.66
13,10,1987,379.94
14,10,1987,379.32
15,10,1987,381.73
16,10,1987,380.64
19,10,1987,388.62
20,10,1987,380.93
21,10,1987,383.8
22,10,1987,387.78
23,10,1987,381.36
26,10,1987,382.99
27,10,1987,380.19
28,10,1987,380.73
29,10,1987,373.93
30,10,1987,372.16
2,11,1987,369.03
3,11,1987,366.03
4,11,1987,366.82
5,11,1987,351.39
6,11,1987,354.69
9,11,1987,353.85
10,11,1987,350.65
11,11,1987,355.65
12,11,1987,360.65
13,11,1987,360.93
16,11,1987,361.01
17,11,1987,361.05
18,11,1987,359.66
19,11,1987,359.06
20,11,1987,359.88
23,11,1987,360.17
24,11,1987,368.15
25,11,1987,365.08
26,11,1987,366.23
27,11,1987,364.2
30,11,1987,371.97
1,12,1987,370.25
2,12,1987,373.63
3,12,1987,375.01
4,12,1987,372.99
7,12,1987,369.75
8,12,1987,371.52
9,12,1987,370.15
10,12,1987,367.66
11,12,1987,370.44
14,12,1987,375.1
15,12,1987,369.66
16,12,1987,364.68
17,12,1987,356.2
18,12,1987,361.08
21,12,1987,360.45
22,12,1987,361.58
23,12,1987,361.85
24,12,1987,361.14
25,12,1987,361.14
28,12,1987,361.14
29,12,1987,356.93
30,12,1987,355.71
31,12,1987,351.76
1,1,1988,351.76
4,1,1988,350.72
5,1,1988,355.72
6,1,1988,364.62
7,1,1988,364.37
8,1,1988,367.01
11,1,1988,364.13
12,1,1988,361.08
13,1,1988,361.56
14,1,1988,362.28
15,1,1988,369.92
18,1,1988,366.81
19,1,1988,367.01
20,1,1988,364.58
21,1,1988,364.42
22,1,1988,365.98
25,1,1988,366.5
26,1,1988,361.42
27,1,1988,356.85
28,1,1988,357.17
29,1,1988,352.89
1,2,1988,351.62
2,2,1988,352.1
3,2,1988,344.95
4,2,1988,343.92
5,2,1988,343.9
8,2,1988,343.72
9,2,1988,342.12
10,2,1988,342.5
11,2,1988,342.28
12,2,1988,348.73
15,2,1988,349.24
16,2,1988,349.17
17,2,1988,348.95
18,2,1988,351.04
19,2,1988,347.12
22,2,1988,346.78
23,2,1988,343.78
24,2,1988,338.97
25,2,1988,336.54
26,2,1988,333.72
29,2,1988,330.48
1,3,1988,332.31
2,3,1988,333.28
3,3,1988,334.06
4,3,1988,335.07
7,3,1988,335.49
8,3,1988,334.27
9,3,1988,334.36
10,3,1988,339.38
11,3,1988,338.03
14,3,1988,338.34
15,3,1988,338.85
16,3,1988,343.42
17,3,1988,346.38
18,3,1988,345.52
21,3,1988,349.14
22,3,1988,348.59
23,3,1988,349.52
24,3,1988,350.51
25,3,1988,347.96
28,3,1988,346.39
29,3,1988,347.33
30,3,1988,347.12
31,3,1988,347.7
1,4,1988,347.7
4,4,1988,347.7
5,4,1988,347.85
6,4,1988,345.03
7,4,1988,344.55
8,4,1988,345.17
11,4,1988,347.43
12,4,1988,349.36
13,4,1988,349.14
14,4,1988,344.2
15,4,1988,348.23
18,4,1988,348.92
19,4,1988,349.31
20,4,1988,349.61
21,4,1988,347.34
22,4,1988,344.57
25,4,1988,346.94
26,4,1988,343.94
27,4,1988,346.6
28,4,1988,346.74
29,4,1988,345.58
2,5,1988,345.58
3,5,1988,343.73
4,5,1988,342.26
5,5,1988,343.74
6,5,1988,342.31
9,5,1988,343.44
10,5,1988,344.28
11,5,1988,346.33
12,5,1988,348.27
13,5,1988,347.54
16,5,1988,351.42
17,5,1988,355.69
18,5,1988,355.1
19,5,1988,357.25
20,5,1988,355.31
23,5,1988,356.75
24,5,1988,356.95
25,5,1988,354.65
26,5,1988,354.68
27,5,1988,355.5
30,5,1988,355.5
31,5,1988,360.76
1,6,1988,361.71
2,6,1988,359.53
3,6,1988,368.41
6,6,1988,366.27
7,6,1988,365.16
8,6,1988,360.78
9,6,1988,359.4
10,6,1988,361.13
13,6,1988,355.49
14,6,1988,357.4
15,6,1988,363.29
16,6,1988,364.94
17,6,1988,361.89
20,6,1988,366.27
21,6,1988,364.02
22,6,1988,365.6
23,6,1988,366.65
24,6,1988,368.52
27,6,1988,369.82
28,6,1988,368.09
29,6,1988,363.78
30,6,1988,364.4
1,7,1988,364.97
4,7,1988,367.55
5,7,1988,366.19
6,7,1988,365.09
7,7,1988,367.18
8,7,1988,369.74
11,7,1988,369.56
12,7,1988,365.61
13,7,1988,368.29
14,7,1988,373.48
15,7,1988,377.64
18,7,1988,375.8
19,7,1988,372.93
20,7,1988,377.47
21,7,1988,374.92
22,7,1988,370.28
25,7,1988,370.72
26,7,1988,367.51
27,7,1988,366.57
28,7,1988,369.28
29,7,1988,374.62
1,8,1988,373.22
2,8,1988,371.33
3,8,1988,372.53
4,8,1988,372.61
5,8,1988,374.77
8,8,1988,375.73
9,8,1988,372.97
10,8,1988,374.86
11,8,1988,372.79
12,8,1988,373.78
15,8,1988,371.14
16,8,1988,371.21
17,8,1988,375.74
18,8,1988,374.56
19,8,1988,375.27
22,8,1988,379.07
23,8,1988,378.18
24,8,1988,376.07
25,8,1988,371.69
26,8,1988,369.96
29,8,1988,369.96
30,8,1988,366.95
31,8,1988,369.07
1,9,1988,371.2
2,9,1988,366.86
5,9,1988,365.13
6,9,1988,363.96
7,9,1988,363.13
8,9,1988,365.43
9,9,1988,366.13
12,9,1988,356.8
13,9,1988,358.44
14,9,1988,364.73
15,9,1988,361.56
16,9,1988,358.72
19,9,1988,352.05
20,9,1988,351.87
21,9,1988,345.55
22,9,1988,344.14
